10000 119913
325 4429 1
778 1933 1
5796 4010 1
2486 5848 5
2125 9589 10
7802 7187 8
8721 3750 2
1158 6124 3
9874 692 6
2997 5249 3
4709 467 9
2870 2987 10
8553 8354 1
983 2431 8
8507 3102 10
3912 1618 8
80 3510 3
6638 4424 7
3913 1971 3
1058 6614 4
3904 9837 7
5456 7865 7
4635 9471 8
3965 1080 8
1201 8281 7
287 700 4
3788 7033 4
3297 375 9
8141 9932 9
1537 6007 7
9062 4654 2
495 9670 3
4217 5781 4
4681 304 10
6059 3389 3
1679 2078 3
17 4250 9
58 9155 10
8979 2835 1
5611 5271 4
3667 1015 3
461 8935 1
2857 1847 10
8828 9667 2
8622 2631 4
4720 6044 2
3121 9257 8
4932 3627 1
9435 2321 4
3426 4425 5
3483 4247 10
76 1676 3
6940 2213 3
3453 4517 2
4525 4065 6
111 2884 9
2243 550 7
8788 2195 4
6125 9342 2
2950 8633 5
4358 3978 2
5118 6371 5
1198 6398 8
2693 3083 8
1937 5297 1
2913 5030 6
2813 8945 10
9239 7243 9
4571 1251 7
9058 3761 8
4300 888 2
8678 2731 2
2861 6733 2
1932 5029 3
6557 4779 6
7134 7206 3
5664 7821 1
9375 541 4
9138 1019 5
3331 3714 1
4182 1100 4
9980 8809 4
7268 7273 9
5328 8069 1
4059 4012 8
7759 1946 5
3874 9975 6
2865 7765 4
8540 2434 9
2156 6575 10
9852 2302 10
6739 9764 6
1095 9158 9
4253 734 8
4239 2192 9
2987 5099 7
9941 1785 1
4794 2118 9
19 2015 10
6341 4885 5
6245 8630 8
1050 2292 1
7043 9005 9
5999 1839 5
5066 525 10
9386 9011 3
572 6998 2
8613 7422 2
9735 44 3
5916 3433 7
6473 9019 7
1998 5776 2
3817 2671 5
6131 1567 6
8173 1457 4
8022 3223 7
5028 169 10
6940 6769 9
257 1946 1
8014 4755 3
4354 9780 7
959 3686 1
7824 4642 3
6369 5855 10
2409 6566 5
1382 5553 3
8001 8236 9
793 1694 10
3532 7621 8
3436 776 8
5060 8686 4
9762 1862 4
1349 8221 9
8619 5620 2
2768 5579 5
2429 4556 1
8432 9710 5
1984 2330 4
5851 993 2
4152 977 8
5050 908 8
9951 2889 3
3771 3954 9
1340 5101 4
6683 2802 2
8271 5428 6
9756 262 10
7735 651 10
1009 3878 8
5901 2417 9
9986 7553 1
9483 9813 4
1726 3076 7
4020 2114 8
785 4305 3
9144 7841 10
5444 8324 5
817 5171 8
5498 8028 5
1974 3003 1
5792 6429 4
208 7253 3
4904 5960 10
6341 2804 4
5892 110 6
59 5274 7
5771 138 1
2040 8074 6
8888 3482 8
980 5169 7
164 163 3
4704 9081 1
5523 277 9
4497 6659 6
3954 424 3
7142 2209 3
6133 9133 4
5511 4623 7
7931 8065 7
4107 1641 4
88 7658 3
5259 2978 4
878 2741 4
8723 293 7
6008 5753 8
6725 3642 1
6296 8452 8
735 7203 1
8112 7574 7
1510 9053 10
4020 662 5
3306 1627 1
8647 2633 4
268 3764 4
1640 8354 2
1287 8423 1
8346 947 8
3 7901 7
1853 6737 8
2586 977 8
8442 5672 8
351 9217 7
1935 2661 6
2356 7948 2
1992 1807 7
2744 7618 5
5909 2020 3
8243 1780 10
1599 3944 8
6293 2120 3
8194 8458 5
2377 3561 1
8355 6750 10
4732 4893 9
9484 7982 5
5324 1545 1
3096 349 1
2713 9863 6
5340 691 8
8574 3197 5
1413 1254 4
5357 3477 3
4054 834 1
9086 1559 9
9034 1905 9
7034 4029 2
2475 1302 1
2640 2745 6
5806 98 6
3260 9733 1
1085 569 9
9336 1544 10
5181 3056 3
3402 7664 8
6402 3086 4
3725 2643 7
6690 5714 4
6989 9291 7
28 6239 5
4396 7118 1
3057 9691 7
1776 6855 1
2231 1479 7
3386 7091 8
2216 184 1
1450 9721 5
8324 4883 6
9166 2010 2
7733 4039 5
3880 2800 7
1253 6613 2
6767 3927 7
9882 1786 1
3359 8149 1
3129 537 10
58 2020 5
7200 717 1
480 7737 6
9737 2220 9
1271 4801 4
602 6261 2
7581 4891 4
3972 9657 5
5709 2217 6
2203 4282 3
8923 9672 3
9463 5255 3
6562 1541 2
9849 4934 3
9705 2024 8
2672 640 8
1800 2294 1
6563 3471 1
2448 7573 7
3012 1923 10
5269 7918 4
8847 785 4
5483 1374 6
4191 7884 10
1043 3664 4
9673 9711 8
8682 1517 4
9723 5491 8
3943 5272 3
8377 924 10
6690 2357 5
4740 5667 1
6181 8093 6
9475 1254 9
536 8847 3
875 4971 4
5348 8006 5
6452 851 10
1517 2614 1
8056 6554 3
9871 7898 8
8682 2638 1
3964 5904 5
2133 6663 2
5916 796 1
324 8963 4
770 4048 2
4472 8384 3
8640 2773 9
5948 7018 6
1518 681 2
6928 8260 5
4531 579 5
6818 4097 2
473 4421 3
2611 8723 7
960 1570 5
4746 6590 4
1063 1046 2
1559 1348 2
4337 6426 9
2520 371 9
8399 3275 2
1119 1111 5
1096 89 2
2729 7570 2
1992 7287 6
5688 8172 1
4177 5249 4
9541 1844 3
4870 7262 9
9619 7716 6
9206 4884 10
7107 8820 4
4900 5761 9
549 6791 1
7971 2638 2
6669 18 2
9169 1483 6
4796 9926 8
2316 5411 3
8357 6709 7
1520 6860 10
5492 8179 4
508 7386 8
4391 7761 2
5771 3013 10
7851 269 9
5375 3258 7
6561 4074 10
5992 5156 3
2688 9121 3
5011 9891 9
3791 1159 1
8943 433 3
8771 1197 10
427 8015 7
4379 3899 9
6826 7258 3
1864 8583 4
9891 1034 9
4677 8239 3
3775 2780 5
909 9662 1
2011 1935 10
4974 8165 3
826 2914 8
7661 7103 8
3438 9844 9
7130 2409 10
4063 7266 4
1749 6859 9
9443 5064 3
1478 1865 9
4943 1061 8
9799 5815 1
5367 9499 7
1224 2135 6
2601 6422 5
5676 2693 7
8264 5950 2
7574 8972 9
4995 9118 8
6927 5729 10
1397 5948 7
4440 5344 7
8953 8479 3
166 9247 8
9013 504 5
5153 3575 10
9109 6159 10
2212 7715 5
4693 7641 8
4667 7294 10
4544 6535 1
5676 1745 6
4102 1970 2
4163 6183 2
7400 4235 3
9847 2742 6
1398 2966 10
1348 3170 10
4787 7756 1
2170 8071 6
7550 5211 6
9079 8140 6
9139 4204 5
8833 57 4
4108 3086 6
2203 8605 5
6827 9040 3
7824 1761 7
1747 1031 6
5248 7196 2
5089 6940 2
4907 77 3
6224 3725 4
9802 7702 6
932 9947 4
3746 2482 1
5374 8652 4
9091 5648 3
8401 8430 2
9122 6296 5
3613 7893 1
945 7288 2
5360 2711 2
1946 3380 3
7742 7607 4
6025 7491 10
5765 869 1
3067 8069 1
6530 4172 3
8659 5891 5
2548 8897 10
4403 817 2
8916 1798 7
5472 4136 3
1413 3177 3
3931 704 7
4565 394 7
3609 5113 10
4488 380 9
302 8841 7
9927 6813 7
5897 7603 3
9851 4135 8
3452 7516 6
7820 126 2
444 2337 1
2026 6959 6
7759 5425 5
5551 483 5
8009 2732 4
2518 1712 5
5644 1503 8
2819 696 6
7405 293 2
7353 612 7
8174 5120 5
6108 84 3
3530 2418 10
6393 7159 6
3936 6659 9
811 637 5
863 9654 2
7660 1753 8
5529 2417 5
7806 2159 4
5513 324 7
91 1909 3
4315 9541 7
167 6984 2
4185 7861 1
6266 7841 7
5086 8134 6
8892 1304 7
3607 919 8
2807 2182 3
666 4311 6
7344 8134 10
3863 1609 10
6786 6755 8
884 962 5
3728 8181 4
2570 3157 7
1372 5147 8
1642 6960 1
240 2728 9
2104 3870 2
7986 2967 7
2625 4812 8
9895 1410 6
4652 4858 4
2476 7257 3
5886 8537 2
1816 83 6
1152 7329 1
1682 5277 10
1363 3025 1
6627 6095 10
7369 4583 2
5599 7527 7
1563 335 8
4413 3424 3
1301 1303 5
7481 8408 6
5657 1136 7
8411 6671 5
5779 8050 5
2351 6834 6
3614 7014 1
1556 2974 1
1715 8902 9
9940 7229 2
3305 9277 5
1608 9161 6
1216 9890 8
9291 2154 8
3171 1042 8
7708 2286 4
26 4905 9
436 9319 9
3994 5905 4
6248 2217 3
8984 4421 3
998 8515 5
3005 5710 5
5490 1844 7
9645 2814 1
6974 8005 7
1993 1158 3
5308 334 1
2521 4971 5
5543 1431 4
2371 4999 6
1932 9130 10
323 921 7
8091 4184 2
6998 3246 1
7468 4779 9
3125 1770 2
9593 2577 4
639 320 9
50 7022 1
5352 5856 9
5319 5863 5
2246 8923 3
1808 6696 8
2929 5003 6
8235 9346 8
335 3038 7
4350 7137 7
5851 3007 8
4213 1565 8
8017 4678 6
5990 65 5
5589 2585 9
9967 7022 9
1734 6635 9
5073 7497 7
6159 1028 5
1608 6359 6
707 5403 6
7457 8532 5
2993 5879 2
9629 990 10
1322 8501 3
9119 6830 1
2476 1522 5
5465 5161 10
61 4393 10
4262 1652 7
9669 5033 5
6671 9869 1
3509 6446 8
2479 2126 10
285 672 3
4165 5256 6
5364 1284 9
6159 9291 6
5541 6279 4
7348 7613 1
3894 4219 7
2127 6667 2
1186 1576 2
7310 5023 7
3630 3012 8
1930 2209 10
7917 8240 8
1183 369 10
3632 8984 10
2172 7466 10
7438 7915 7
2760 1885 3
5066 4406 8
8665 5736 8
6889 7411 2
7511 7843 2
9816 8416 2
3500 7028 7
6984 7866 10
7147 3683 10
4535 104 10
8978 8546 5
4442 9893 6
9511 669 6
3577 8519 1
6870 8982 10
4492 7036 2
661 361 6
4586 7807 8
4014 9607 4
1894 608 1
5102 3810 3
6961 5074 6
4134 5266 2
4569 573 9
8519 4599 1
9578 83 6
8860 5603 8
1654 2145 1
1934 421 7
5379 4108 4
2924 9950 6
7154 7675 4
3318 8478 9
1365 7951 7
8205 2227 8
4552 8775 8
943 9598 1
2677 5377 3
8203 771 2
1695 1273 4
7017 7215 3
7147 7044 3
2711 9805 9
5325 8584 9
2299 8442 7
2850 4420 7
1309 8830 3
107 2430 2
5327 9552 4
7808 5541 8
100 7239 2
3675 9517 3
993 9065 5
7767 5307 6
7996 8944 9
8694 9908 1
5113 7549 7
9500 6202 5
2483 5821 5
4106 771 4
3301 9472 7
6008 879 1
136 6463 6
3138 1068 2
2506 5155 9
1869 351 8
7332 2445 9
712 6587 2
1628 2599 8
4314 5391 6
885 724 4
9688 4087 2
4668 1108 10
5057 868 1
1310 541 3
3510 745 6
3010 8155 9
2920 2940 2
9484 6221 10
659 5356 3
8860 8024 6
9967 9901 7
9434 1474 4
7579 246 10
6 7707 7
9664 8301 10
9704 5947 1
5954 1591 8
6234 9016 5
2381 1745 6
487 3672 2
4815 4160 9
154 6860 10
2437 1850 4
8377 4595 8
5688 1574 6
6956 1586 8
3113 9822 7
3751 4990 5
7871 407 9
6134 7463 10
4254 4755 6
3106 1791 9
2669 9676 9
8794 7530 3
2466 3905 9
7070 7257 1
733 656 6
644 5208 8
3267 392 8
2380 3484 4
7676 5344 3
9362 3318 3
6430 832 6
5176 8527 1
9151 3604 7
915 1103 9
1125 2192 9
5315 3372 2
5669 7580 4
131 9264 4
2100 9922 9
2546 6891 9
4941 8063 10
86 7889 9
1173 3253 6
582 6947 3
2026 4769 5
6244 1493 7
3137 6339 2
7149 926 8
3542 3363 8
5445 773 6
9913 676 4
953 4956 1
4804 6896 5
8269 9306 3
9541 5779 5
8736 618 8
3738 7237 6
6921 7578 4
2956 1232 9
7653 9027 1
4078 7408 10
9578 9172 5
2373 6645 10
5237 6007 1
1711 3341 5
3522 3821 10
205 6030 7
6484 6090 8
6854 1933 7
3533 3677 7
5113 6771 10
9241 4608 5
3422 7336 2
2786 9365 6
4909 8840 1
5288 7735 5
8001 3413 1
6282 2020 3
3181 3782 3
895 5477 3
9621 4295 7
5409 618 5
8292 6811 6
8883 4514 2
4422 1163 7
6603 7147 8
7954 8945 9
7036 3752 2
3653 6816 7
8425 903 7
1706 203 2
1950 4570 2
9712 8662 6
4124 601 9
636 8485 9
6746 6754 7
9123 618 1
8649 7470 3
1152 6380 4
469 5055 7
9919 8657 3
2271 9992 3
1076 3932 1
5911 8413 1
6969 7011 10
7893 6834 2
4855 505 3
1094 647 5
7461 5130 5
3159 2662 9
8758 3329 5
340 8026 6
243 3916 4
7362 1053 7
7046 4336 8
4184 5307 6
2315 1685 7
1950 5813 3
5346 1459 7
9145 6715 7
3845 361 9
1692 634 8
8822 7426 9
288 2376 7
1355 3401 10
3329 8813 5
3868 3096 1
510 5000 3
6866 1235 3
914 4089 1
2263 725 10
7355 1761 9
7734 3855 10
1280 1063 3
5614 5878 9
7106 4060 3
3909 6760 9
4374 4576 1
1178 435 2
2201 6522 5
5646 7496 3
3137 2499 7
1347 8986 5
53 3190 2
5626 344 1
8128 3174 7
3415 8106 9
4206 5485 6
3434 7622 6
7101 6257 8
6395 1443 2
1456 955 1
6531 9016 2
7050 5416 3
4263 3308 2
8818 5255 8
5479 784 9
3855 1833 10
684 4517 3
6554 7440 10
9894 97 3
419 5526 1
9721 8527 7
1760 8249 9
100 6353 4
6746 4869 8
4158 9912 4
8290 6995 1
7579 895 5
9455 1141 6
863 1724 9
2873 5673 1
7491 7416 4
4354 1267 2
9468 3129 3
5514 6977 10
2064 3572 2
6627 1277 10
9759 6658 1
7440 3745 10
4125 2999 3
7791 9014 8
6216 918 7
4040 3151 4
1703 261 7
1387 2635 4
7573 1938 4
8221 9325 3
5484 2693 10
2544 5572 3
1205 7925 7
9653 2164 10
7541 5050 7
8294 1294 9
2062 5698 2
7740 2639 1
8209 8766 6
1188 4503 1
5340 6171 2
9680 6826 5
4627 3904 4
8615 1051 4
6013 6684 10
2973 7260 7
2093 4512 5
6816 6591 6
2074 967 3
9722 2323 5
8094 9305 1
4499 1163 7
9095 3279 10
6900 2095 8
8730 1790 7
8862 4204 8
4190 8135 10
7258 1376 4
5433 7288 7
1544 6714 3
3416 1083 6
2008 4019 10
8930 9263 5
874 1062 2
8750 3023 5
5496 6954 3
1384 1352 7
4994 3480 1
1246 7367 4
5574 8059 1
5716 4734 1
8998 951 6
6529 391 10
7940 5627 7
7780 2148 1
8357 7562 1
6620 4077 1
7966 987 8
5477 4970 4
3477 142 2
2388 2235 9
9358 9091 6
6636 6813 8
4409 135 1
8486 7706 6
3971 3086 2
218 1765 2
2561 5372 1
3975 780 1
4077 3398 9
1568 5162 8
3687 2509 1
4345 6032 8
2060 2081 10
3072 9958 4
503 8920 6
3679 3420 8
1755 9291 2
9079 3361 3
927 7372 10
3282 646 7
4983 2020 1
3207 6153 2
3048 9244 8
6596 8371 2
8949 4093 7
7544 6625 3
1747 5432 6
5028 7412 1
3379 7102 10
8896 5996 10
1928 4248 6
5138 3342 8
317 2379 3
2850 1082 1
8347 4234 1
1189 8890 4
2868 5352 6
4021 4482 6
1312 8412 10
2426 1069 4
522 3913 3
7270 6353 7
5009 1917 5
8031 216 6
3089 1262 3
2096 9730 10
2190 3185 1
5088 19 2
5317 8047 9
1593 1151 5
3061 4227 6
7601 6326 1
4679 8740 3
960 1479 3
9778 3375 8
5917 4280 7
5035 8151 1
501 1280 6
104 8159 1
8702 3884 5
341 1933 10
9465 3056 4
8864 9125 10
1020 2456 4
7712 369 5
743 8967 2
5490 5466 10
7275 2232 3
639 5299 10
9731 2527 4
3875 8807 10
5135 6819 8
760 1777 4
5777 5206 3
959 5569 10
8963 7356 3
2638 3700 10
4344 4555 2
4102 7481 8
810 3789 1
6750 4557 7
3208 8360 1
2156 2339 2
7684 4415 10
45 9585 9
5112 7424 6
1340 1383 3
3604 2349 1
512 7890 8
8244 6394 9
236 7974 9
225 9898 7
43 2351 5
9527 5404 10
9463 4574 10
2235 1648 9
5870 2014 1
9333 9195 1
9879 2881 10
4704 5115 7
9934 5416 8
3867 1203 5
4722 2690 10
1967 1446 3
3712 8309 5
8106 9010 9
5239 65 5
5051 2084 3
5548 1001 2
625 6970 7
7353 552 5
1876 9601 10
1376 7087 9
8746 1574 7
4460 3207 3
3202 4139 7
8225 8164 1
5335 8957 8
8990 9196 4
4738 6875 4
6138 326 4
3981 7957 7
8279 1382 2
69 8313 9
9278 5773 5
5585 7786 3
2468 5515 1
2487 7519 10
5568 4890 5
6482 6208 8
8273 5959 10
6556 8604 8
695 8735 6
2647 677 4
197 1319 10
1521 5661 9
4746 8991 8
1353 1387 7
8115 742 10
6561 2711 6
3330 3622 5
8675 9461 8
9390 3495 3
1894 1320 7
8192 8059 3
808 7552 2
7245 5364 6
3411 6703 3
269 1397 7
4389 2068 2
1392 7862 10
8670 3290 5
9121 9402 3
5928 1067 8
5857 853 5
2755 6735 7
3206 159 5
1072 4273 10
6799 4754 7
1446 5036 8
6798 9037 8
599 781 9
8455 3986 2
8264 2979 4
4002 6064 8
9213 1071 9
1284 2765 9
3901 1313 7
2909 6229 9
390 4443 1
8105 9975 3
3341 606 10
6489 8099 1
7621 6613 9
605 8062 9
2137 2250 1
8185 9594 2
8074 2158 7
1575 548 8
9919 1462 6
8982 5051 8
265 9310 7
4618 3550 2
721 7089 6
8654 8760 1
8381 5459 3
5618 365 5
1762 6452 1
1514 2317 10
6348 1657 3
4320 7453 2
290 2000 3
8767 5886 10
3404 9402 1
4771 9452 1
379 3271 2
8232 9826 9
870 6296 9
9144 5756 8
2412 313 9
4770 2128 6
3400 3849 4
1987 3340 3
1429 2512 8
2200 440 10
6289 8499 2
3262 2819 6
8148 7454 2
6016 7972 3
5303 5896 5
2306 4766 7
2223 822 2
3847 7136 8
2349 1491 3
2148 315 9
482 3832 8
376 3430 4
8947 6580 7
4003 9862 1
1850 5201 1
2259 6831 9
1469 6058 1
463 3891 1
8930 9043 1
7132 9334 7
1624 2127 9
4284 3580 9
8573 8193 9
129 7454 9
1849 1288 1
4039 6909 4
1861 7406 8
7808 183 3
1880 988 7
3096 686 6
5379 7158 3
6632 3804 6
3197 6213 10
9801 9760 9
9743 365 10
1104 9169 5
5033 2214 8
7014 7226 6
4938 2567 9
6101 7274 8
8023 4908 10
2103 6261 3
6281 7448 9
9145 909 8
243 6216 10
8474 791 4
3972 5470 5
9096 8828 9
651 3548 6
6372 6700 4
8783 6860 1
6764 7437 4
3605 4724 4
3385 1867 7
6407 136 7
9268 9693 9
1616 2007 1
1946 9655 8
6864 7399 3
1488 9124 6
3406 3582 7
3024 5060 5
1470 2488 1
5393 3593 8
3794 4644 8
1766 7692 10
9939 4478 8
6543 8856 3
342 6432 8
9836 6945 7
5032 9234 10
8123 2866 1
7760 2415 2
4473 5685 7
2414 1929 5
6262 5621 1
3733 3558 1
4752 6104 6
5895 658 9
210 6749 4
7805 2295 7
5063 9169 4
9999 7283 3
1752 7947 3
5465 7601 8
1188 5776 10
7024 9013 10
2521 597 10
5489 973 3
5178 8083 1
6934 9005 7
1722 9069 7
562 5062 6
4387 6550 1
3082 1285 3
456 4169 6
3646 6079 6
3255 1658 4
4646 1330 5
391 1278 10
3162 602 1
7362 2575 7
2351 1856 2
7263 662 7
9428 2466 5
1914 6866 1
5017 8918 1
4193 7974 6
9582 257 8
6043 1686 3
456 7882 3
1004 3187 9
6960 4169 4
1468 6673 9
5399 8 9
3869 270 5
8900 1043 8
1456 5647 2
7898 4766 5
4021 7890 2
8989 8631 10
8622 2696 8
6405 7067 3
2012 732 9
8057 8444 9
973 1357 10
8203 8905 9
6950 1723 3
1799 6738 9
5715 1064 10
6940 8887 4
4884 8584 5
5946 4685 8
3599 8021 4
4057 5499 6
9166 1784 9
1774 2837 9
4852 4684 1
2378 6312 9
1407 3472 2
3498 907 4
9656 7617 1
6451 8987 10
8016 3672 10
4360 9693 8
3582 5294 9
7458 764 2
1561 723 2
4913 9373 4
3088 5615 1
700 2882 5
1924 94 9
7741 2861 5
2752 7311 4
7113 2630 8
4196 5000 1
1466 8303 4
8704 8561 4
6558 1789 5
2278 9729 10
9994 3836 10
2080 2993 5
4169 2447 8
4069 8663 6
9858 1651 3
1607 2989 8
4114 8365 7
3027 6172 7
6497 6452 10
7269 638 9
65 242 3
6774 5932 10
5294 9981 4
2631 2268 8
5946 1208 3
6305 9454 5
2501 1619 10
5467 5169 10
6897 3214 9
9060 521 6
6947 8436 8
3191 8173 10
7370 6167 6
838 2105 3
8736 4684 5
7813 7290 3
7407 6662 2
5169 754 8
7534 2422 4
3377 4849 10
9544 3048 7
6830 9941 3
6640 9430 9
3076 5037 9
6295 5394 5
4274 8161 10
3132 2691 5
8835 4110 4
8994 1100 6
2568 3548 8
7683 4249 5
1171 5585 8
708 8381 10
1167 1410 6
4784 8143 1
8751 1438 5
1222 696 8
1959 7261 4
5729 5413 1
7757 2227 3
1899 5591 2
2968 1398 5
6514 5714 7
5389 4560 4
8874 854 9
2099 5004 6
1152 8669 6
2099 9907 8
63 2531 7
7996 9986 2
205 8602 8
5798 1476 10
4164 180 9
3463 6830 6
319 694 5
6474 387 8
4187 5272 1
2370 1135 7
5022 7733 4
2314 7233 10
9696 6593 2
3971 9119 9
6830 6123 10
2840 7677 2
4462 7025 9
2610 7834 9
5578 4794 10
5849 6304 10
1231 9685 9
9065 2078 2
1330 7195 9
7052 6924 5
7096 7519 5
3195 2499 4
5079 9119 7
8427 2464 3
4548 327 10
1202 3661 4
1572 8967 4
2645 2495 4
1536 2228 9
6285 9328 2
2751 5074 2
7434 3379 1
4712 7383 7
9193 8660 8
8721 4390 1
471 5068 3
9008 9320 6
3006 1818 5
274 978 3
9732 9117 6
1125 6580 9
4813 1885 8
5609 6019 10
60 8969 3
2389 2166 6
1367 6076 2
9539 3605 6
5180 1098 3
3916 5413 10
7569 8215 10
2930 2667 5
1454 8083 3
6337 8318 6
7430 377 6
8968 834 3
3400 3255 1
6561 1906 6
3341 1205 3
1220 4850 2
2448 5225 4
267 8514 8
2492 5589 3
8396 2646 3
3794 3013 10
6620 474 2
7964 4719 1
9708 702 3
5845 7935 7
2828 6171 10
9678 3544 7
2959 9825 2
1129 4043 7
2712 8877 4
2365 6334 6
7564 8536 7
1045 3278 10
2001 6724 3
8246 8880 1
9554 8680 6
352 963 5
3894 9505 5
5413 2706 2
9863 2655 10
7805 128 6
5454 7003 3
3905 6222 5
1694 4547 8
4828 8586 5
2681 2831 1
7866 6253 9
5960 711 7
478 9399 2
1143 7237 2
6849 4679 9
9693 5326 1
1048 3747 9
2617 5813 8
647 5319 1
8554 3860 2
8267 3445 2
4167 2457 1
6426 2595 10
9869 8714 10
4434 9971 3
5026 771 7
3597 6282 7
6415 7858 2
3821 5555 9
1100 3314 9
5671 863 10
2305 3931 2
7325 260 10
7540 3056 4
1934 6373 3
571 8639 1
7217 7548 10
3958 3984 9
2468 332 8
6097 4378 2
8511 8260 1
7971 9813 6
1057 9515 6
1832 6061 3
8278 849 7
3805 2245 7
131 8223 1
1912 5859 1
3251 933 2
1031 303 6
5043 1796 6
2402 4290 10
3217 8885 2
9066 666 3
5066 9889 6
4356 5286 1
9926 1308 10
8699 6704 4
9635 8265 4
4986 8826 9
9611 3584 7
5627 8714 4
1073 6815 3
7191 6471 10
2716 2564 10
2367 1548 2
3395 1066 8
3669 8913 9
4000 4895 9
3346 4899 3
5206 1482 10
6042 7024 4
6442 4059 7
5864 8414 5
4428 4425 6
2284 8300 6
5056 1008 9
6037 6010 5
9195 6950 2
9654 5724 2
4043 3602 6
3021 6930 6
1417 9278 3
5803 6463 2
2144 1608 1
1709 5750 8
3493 5452 3
8028 1451 2
238 9983 2
7194 3354 3
8536 5379 4
6277 5862 9
3912 5215 8
745 6626 1
7965 8938 8
8476 4915 8
9956 668 3
8718 9931 3
5758 9655 5
2412 2431 5
6740 7856 1
8794 1245 9
3057 2015 7
3647 9612 8
196 6983 4
5391 1968 9
5346 8206 9
4332 1644 3
7061 2444 2
374 3467 5
4209 8994 10
240 3441 10
2185 5538 1
8115 6452 7
8655 5613 4
719 5508 4
767 102 7
1031 2356 5
2916 5019 6
3517 5092 6
8657 6067 2
6807 714 6
8052 1744 7
3464 4048 1
955 3894 8
3595 450 2
7635 4070 1
7608 9384 3
365 1043 2
4234 2007 1
9141 3270 7
4698 496 6
9988 9416 1
7461 5286 10
4731 9989 6
2058 774 5
6470 4481 8
113 9892 6
6410 6337 7
9008 3734 4
972 2252 1
8568 9250 7
349 7133 6
3084 731 4
1556 4206 7
371 2942 9
8109 745 4
3749 8904 1
2471 7382 4
5185 6525 8
5087 3430 5
4479 5590 4
5287 4385 3
9435 7624 4
95 4200 2
6059 5280 8
940 5901 10
540 3284 8
4683 3693 2
2595 3197 7
5920 4914 4
7691 422 10
593 9598 1
8598 3997 3
2569 926 1
2955 5142 8
2253 2563 2
5442 647 5
7078 5985 2
7493 2145 5
4381 8092 4
5376 1793 8
6045 361 8
6053 3845 7
4407 1549 3
7556 8049 6
1156 1822 2
4978 1016 10
8061 1803 6
8901 2019 4
5982 2064 6
6002 6761 7
2302 2932 10
1130 6603 5
888 3440 9
9806 2395 5
6272 1684 9
6518 2109 5
5572 3117 8
8850 6847 5
9788 3925 5
8006 2250 10
5412 9953 9
7928 4528 2
2394 4583 9
8520 13 8
2042 1035 10
3637 1396 9
3726 7073 3
8990 8102 3
6190 1838 10
2292 2001 6
2947 3766 2
3748 8166 7
1969 7834 1
3010 1277 1
5414 2604 1
9583 123 9
7874 8745 5
4427 4138 6
3717 3545 9
4823 2573 10
462 3901 8
4531 2960 8
169 3183 5
870 2218 7
1341 6489 2
2711 493 4
2353 8618 1
1937 6671 6
8057 7486 3
6085 5322 7
4176 1064 4
8359 4567 10
2753 279 7
6618 831 9
2680 2425 2
7352 2440 2
9167 9526 5
8779 1561 7
2264 5495 3
1688 747 4
8630 9905 2
2102 506 8
2724 4679 5
773 315 7
9935 264 5
538 5889 7
4019 6993 9
581 7650 7
5413 88 1
2340 779 3
7214 5148 7
2035 3407 2
3807 7173 1
3804 250 9
7607 8478 1
8731 795 3
9341 7700 2
4079 9620 4
6821 4526 8
341 3783 5
5182 2590 6
6845 6045 2
7503 6285 6
2512 1996 8
1032 5305 9
4819 8348 6
4318 7526 4
4512 712 3
6868 77 6
2593 4445 5
8007 462 1
6037 1729 7
114 4789 3
1255 407 4
505 826 3
2639 7146 10
7251 2795 7
8647 4356 6
4061 5596 5
901 5715 2
9637 5493 4
7616 653 6
6769 9712 3
8183 1759 10
6068 2382 10
4082 521 1
9698 2199 3
3776 5992 3
4365 793 3
8542 888 7
4776 8051 1
5872 7920 8
9365 3923 5
5644 1676 2
7542 8435 8
8840 2122 1
8507 8312 5
6338 6904 10
8819 2176 5
9078 41 8
8377 5544 6
8915 715 2
6211 2328 7
706 8071 9
5121 5290 9
8550 1550 8
7177 7403 8
1514 2505 6
2677 5729 5
8263 1740 10
3489 2132 10
1051 865 8
71 3374 7
915 4050 10
4361 4569 8
4496 372 3
4483 5574 5
5136 5657 9
2545 5029 4
351 6733 4
5162 1108 3
362 2960 6
2356 4741 2
1297 339 7
2769 7057 4
3429 941 1
8837 9089 3
8241 7958 5
1695 2597 9
7661 5645 8
904 3024 8
225 1794 4
9812 201 5
1124 2929 9
56 6138 2
3210 2993 10
6007 5268 3
6894 100 6
6727 5965 2
8329 893 6
5150 2531 2
6120 2463 3
4926 5530 1
2994 63 1
7263 8661 9
4788 6177 3
2385 4092 7
6962 200 9
1322 4868 6
4305 6621 8
9889 1740 10
5358 8204 10
5510 2418 9
751 9980 7
304 7078 2
1515 3887 10
4671 4232 9
8306 2288 1
644 2187 6
7214 1936 8
9504 3723 9
1231 8006 5
5781 8515 4
8877 8975 9
4754 3119 2
1084 7891 7
1606 2193 10
1955 4209 2
398 6863 1
7182 2749 10
9399 8645 10
4899 1360 8
3002 4999 3
5014 1687 2
3357 47 10
2043 525 1
8200 2320 5
7459 4062 2
633 9101 6
2039 9315 7
1339 280 6
1102 2045 1
9440 7499 8
9928 6040 6
3027 1505 7
5317 9777 7
5402 3239 7
6084 1045 7
8359 9111 3
2791 543 8
2814 457 2
3613 7906 9
4963 1665 2
5569 8930 3
3165 626 5
