1000 8961
765 198 7
650 402 4
78 982 1
471 273 3
116 399 9
587 12 2
170 747 4
986 412 6
91 976 5
249 153 4
448 136 9
173 878 6
908 763 3
379 104 8
219 326 10
722 509 4
643 906 5
878 44 6
144 454 5
568 658 1
877 67 8
918 890 6
608 379 5
808 620 7
96 468 2
5 234 7
377 30 5
378 181 3
397 879 2
340 513 4
410 937 8
297 720 4
931 696 2
0 486 6
733 302 8
442 522 1
29 917 9
456 643 8
456 984 10
731 856 6
286 389 9
164 589 4
919 34 9
986 632 7
387 989 3
144 751 2
115 416 2
931 604 7
977 559 5
569 803 3
783 924 3
150 116 10
784 267 9
463 874 1
229 690 3
337 627 5
239 755 6
821 237 6
27 157 3
850 628 5
665 194 3
701 692 5
843 203 7
984 773 1
936 13 4
855 415 3
106 910 1
331 467 1
536 941 7
748 106 6
809 374 2
41 216 7
334 908 4
822 149 9
138 476 2
754 634 2
426 974 4
266 44 7
540 744 5
903 445 4
826 850 4
681 764 5
601 341 7
343 59 6
545 242 7
28 766 3
735 179 9
994 970 5
807 567 4
670 696 9
525 815 6
458 870 2
561 624 4
807 561 5
24 166 3
54 663 10
515 429 2
630 141 7
918 528 4
169 190 5
525 319 4
375 778 4
722 42 5
291 123 4
803 355 2
198 776 10
449 180 9
759 594 4
873 552 3
50 639 10
363 645 8
701 815 5
6 957 7
717 205 5
837 76 10
785 263 5
935 846 5
651 543 1
414 201 5
339 552 8
367 8 1
698 266 3
584 59 10
937 931 4
669 91 7
242 297 2
0 539 10
370 760 9
30 16 4
221 504 9
161 401 6
133 233 8
195 612 10
40 769 2
509 567 8
762 523 7
725 812 9
139 839 6
933 467 7
959 618 2
815 729 3
126 697 6
506 136 4
758 740 6
493 78 8
125 993 2
468 559 8
492 503 1
811 808 4
398 220 8
906 322 9
302 823 4
880 438 6
992 955 8
186 242 7
775 762 10
420 154 10
846 275 9
404 946 5
397 278 4
303 102 10
324 161 5
97 916 1
918 69 6
291 18 10
705 234 5
369 202 3
261 902 7
59 917 7
671 217 2
172 24 1
66 968 8
190 851 2
848 881 7
848 449 3
569 90 5
654 207 8
225 645 3
972 591 7
305 949 1
573 265 6
891 781 5
972 791 10
872 309 10
538 241 4
976 124 3
981 851 5
374 245 6
719 12 5
19 911 1
754 226 2
967 210 1
318 807 1
883 423 3
656 519 3
901 330 10
637 843 3
353 986 3
158 726 10
965 830 2
695 800 2
921 518 8
721 836 9
9 140 9
476 205 5
358 55 8
549 567 1
767 746 4
859 55 2
977 499 6
335 499 10
904 463 5
165 759 4
476 179 7
259 839 2
643 83 9
693 57 5
250 484 10
193 136 10
651 186 3
86 275 7
417 589 5
692 204 1
439 628 6
989 740 6
411 723 5
109 722 7
673 344 2
297 101 3
225 651 5
549 825 7
650 113 10
911 148 8
961 863 3
633 486 1
860 256 5
930 487 10
362 356 6
194 386 2
511 435 2
98 893 6
750 314 10
509 747 3
792 70 1
611 476 3
823 941 4
767 146 8
39 297 5
88 319 1
822 939 3
245 246 4
905 322 4
585 190 1
720 662 8
442 384 9
310 379 10
691 299 4
362 611 4
857 406 7
43 598 9
718 914 5
887 588 4
869 939 6
387 711 9
220 137 2
735 563 9
702 159 4
978 667 8
655 497 2
514 423 10
718 555 9
562 895 7
60 787 10
318 666 10
948 633 8
850 258 3
478 7 9
94 723 7
849 378 8
84 111 6
469 249 6
108 673 5
297 399 10
486 549 5
56 413 6
400 521 2
651 20 2
371 393 7
191 445 5
833 226 6
643 515 4
803 46 3
358 809 10
860 589 4
262 421 3
849 290 5
526 967 7
827 282 7
759 102 1
635 884 8
533 747 8
568 96 1
642 866 2
48 244 4
128 520 1
866 20 7
614 283 8
941 907 9
648 47 5
472 526 3
744 877 2
329 532 9
434 793 5
628 295 7
781 875 5
658 763 6
418 8 8
417 759 2
783 283 6
551 372 8
954 91 1
560 589 8
643 592 6
888 30 8
751 722 10
992 23 7
297 375 8
539 896 3
964 398 2
229 268 9
301 396 5
89 812 7
986 85 6
995 488 10
908 166 9
392 307 4
848 436 10
915 727 10
435 889 5
682 361 3
7 774 8
933 13 5
580 971 3
998 578 7
48 221 6
78 228 5
561 321 8
134 947 4
905 143 3
292 6 4
190 91 2
537 869 4
372 243 4
688 614 2
305 781 9
522 359 3
210 228 4
156 689 4
893 352 7
98 355 8
528 446 9
877 426 4
862 489 10
809 355 4
288 767 5
59 446 10
814 448 5
619 292 7
458 671 2
231 723 2
73 244 3
600 355 7
828 931 6
476 656 10
533 437 9
76 879 4
839 63 9
330 89 6
846 986 1
610 86 10
523 162 2
799 328 3
577 813 1
690 444 7
765 863 4
231 28 1
278 524 8
843 232 2
359 313 3
174 892 9
554 353 10
157 265 2
672 615 8
275 11 5
484 124 2
950 41 7
485 761 4
48 90 6
472 688 5
584 415 1
359 81 10
384 833 6
234 739 3
208 322 8
854 438 9
591 127 9
972 267 9
683 308 5
958 333 2
592 540 4
972 878 9
997 556 6
129 353 2
972 829 3
70 32 9
898 504 5
381 773 3
151 983 4
17 858 5
200 315 10
901 832 1
503 206 5
672 361 1
789 75 10
317 505 2
872 399 7
407 182 9
414 861 9
938 835 5
274 204 3
416 540 1
512 739 9
647 82 8
884 232 6
53 832 1
466 390 2
215 391 6
325 603 1
81 436 5
770 352 10
255 377 6
785 903 3
849 676 2
655 429 3
818 805 2
401 347 1
312 245 10
416 467 5
395 215 4
278 448 8
642 194 8
700 198 4
86 585 4
784 409 1
528 809 5
57 776 2
775 900 4
374 70 1
17 200 3
550 237 4
841 917 1
304 415 9
922 338 4
346 347 10
421 984 9
475 576 4
549 615 7
509 526 10
750 227 9
698 64 1
586 509 1
272 794 3
931 850 4
591 588 6
162 937 3
304 852 10
168 924 8
668 235 2
797 595 4
912 524 6
854 46 4
850 234 6
589 867 2
936 708 7
216 317 1
753 344 1
930 138 8
518 448 7
955 154 9
401 333 6
96 907 7
771 320 7
341 252 9
607 935 8
935 594 6
640 338 5
785 738 3
107 861 10
850 444 5
489 683 8
427 952 8
17 561 4
746 353 10
714 671 5
232 403 6
581 191 10
539 8 10
841 167 4
911 408 10
324 467 1
960 161 10
732 60 6
222 521 3
768 50 5
867 768 10
556 817 7
22 176 9
332 63 3
904 775 10
249 750 7
305 337 6
240 810 2
899 756 10
895 610 3
158 810 8
454 637 4
734 508 8
408 544 4
178 797 8
133 407 3
976 559 2
611 878 3
474 393 10
813 12 10
699 238 3
981 426 2
758 244 4
404 893 6
797 265 6
694 831 8
760 77 2
47 84 8
426 53 8
583 671 4
206 433 6
28 11 7
751 277 8
130 97 7
220 44 1
368 278 1
146 80 4
65 964 6
350 258 10
76 942 3
889 915 5
995 509 2
932 853 9
92 808 9
408 784 8
228 710 5
439 817 3
401 766 10
216 30 2
947 72 3
36 974 4
518 188 5
724 362 8
401 194 7
991 637 1
682 165 6
390 493 7
743 330 7
634 253 6
30 215 8
242 167 10
353 997 5
197 535 1
767 621 3
673 932 6
82 674 3
777 408 3
621 284 6
49 989 10
759 276 4
40 591 9
667 537 7
283 786 5
455 823 4
632 456 7
353 185 5
805 509 6
66 602 1
120 39 5
800 856 5
609 626 5
881 791 2
977 551 7
685 607 10
702 701 5
461 439 7
585 732 3
242 80 10
222 636 9
876 562 2
477 455 9
816 740 9
361 710 2
857 702 9
301 858 1
856 911 10
208 731 2
683 317 6
525 797 6
667 58 8
444 54 5
280 124 3
969 431 10
208 930 9
208 159 7
435 538 9
176 888 9
493 951 5
140 549 8
354 14 3
573 126 8
721 128 4
644 275 3
804 508 9
26 21 10
217 5 3
577 777 1
115 113 9
302 35 6
945 309 3
182 102 6
61 62 6
257 476 3
301 914 9
30 972 6
376 706 7
725 627 6
671 818 10
757 68 6
518 203 7
16 938 2
739 791 9
924 298 3
47 974 7
832 459 8
928 361 10
777 524 7
942 972 8
45 927 10
817 43 2
462 78 2
686 528 3
862 94 2
989 932 8
489 369 6
189 104 9
93 15 2
139 799 6
892 957 10
705 960 5
77 170 1
89 589 2
374 459 7
577 5 6
966 843 3
501 281 2
98 247 2
583 489 6
853 417 2
789 37 3
559 797 5
948 378 6
826 831 10
652 660 3
448 595 9
635 848 4
36 242 1
261 832 5
317 295 2
529 159 3
744 852 1
52 308 4
349 754 2
691 775 2
234 149 10
63 691 5
820 329 4
652 365 10
593 389 4
24 848 5
272 213 9
254 647 6
9 256 9
581 970 6
482 209 6
84 820 2
321 67 1
477 680 2
843 19 4
709 620 4
593 169 5
911 399 3
411 300 10
323 212 4
878 520 1
345 895 10
547 724 4
327 468 5
142 476 2
605 816 2
525 2 2
800 679 1
511 579 7
953 30 2
790 19 1
636 194 2
290 26 9
734 490 6
25 577 3
733 944 5
77 854 3
412 443 1
784 662 2
280 796 4
9 477 6
804 60 4
910 665 8
187 175 5
16 942 7
446 191 5
223 824 4
190 820 1
667 110 10
788 353 10
891 831 7
899 322 2
706 980 2
703 391 8
448 673 5
928 178 1
12 496 9
633 361 1
104 45 9
996 161 4
625 136 9
146 829 7
386 515 4
217 190 5
493 643 1
87 943 1
212 950 3
322 359 5
207 27 2
401 974 2
904 356 7
317 136 8
898 252 9
794 81 2
541 5 10
571 645 1
195 562 10
582 779 9
178 385 4
134 650 9
331 355 2
847 533 8
918 245 3
202 600 9
79 792 6
745 891 3
466 255 10
631 530 2
46 458 7
608 897 1
450 240 7
678 552 1
482 10 7
910 101 3
209 617 6
826 491 1
681 146 8
618 847 10
28 354 4
498 186 7
21 419 9
326 521 8
458 136 8
860 236 5
219 183 7
448 617 4
601 501 6
788 237 2
120 32 2
596 758 3
627 812 7
22 165 10
410 464 3
728 737 9
98 685 1
904 295 4
61 995 1
528 978 7
425 822 6
172 39 2
156 994 6
418 15 2
597 179 5
909 79 7
218 378 6
685 512 9
27 31 6
496 178 6
664 277 6
878 5 3
507 940 1
292 506 9
73 759 4
196 403 2
964 864 4
582 318 10
788 163 1
950 340 4
393 833 9
486 928 3
873 903 3
265 678 4
883 634 10
438 6 5
231 134 8
822 462 7
48 702 5
237 317 7
301 774 4
707 782 4
5 214 10
159 638 4
526 801 8
241 76 4
351 630 6
80 467 1
162 935 10
46 340 4
999 716 8
897 218 4
522 148 3
28 376 2
919 196 7
66 901 5
875 526 10
779 93 9
335 125 4
329 961 1
86 227 5
395 689 3
996 553 2
266 196 10
190 480 8
428 708 8
490 476 7
911 699 10
859 357 8
897 364 6
0 258 5
154 389 8
102 832 5
235 741 9
885 63 4
377 313 5
773 943 6
858 528 9
834 233 4
305 718 10
689 826 9
170 874 10
215 656 8
647 700 3
301 168 6
284 311 5
153 249 6
435 926 4
521 577 7
746 536 3
715 600 8
286 626 7
168 468 7
327 498 2
571 157 5
286 259 8
925 747 5
294 328 9
152 449 9
607 358 8
92 956 2
11 27 4
962 952 1
933 428 2
120 785 10
431 144 2
138 561 8
480 703 2
552 547 5
344 586 2
476 36 1
255 263 4
831 874 3
760 249 3
993 859 9
232 526 8
787 576 1
237 395 1
336 941 4
271 634 1
461 824 10
65 754 1
407 688 3
349 363 2
58 49 7
43 989 3
822 245 2
964 837 1
520 903 2
367 26 9
197 688 7
336 751 6
469 124 8
129 499 2
718 24 2
808 628 3
363 3 6
680 519 1
532 852 9
533 800 8
256 110 1
449 324 1
253 727 2
394 343 2
509 656 6
657 75 7
510 126 4
14 794 4
803 214 4
999 372 4
446 447 4
6 355 4
262 322 5
537 83 9
109 116 10
518 339 5
980 32 9
519 155 3
997 593 9
506 384 6
71 597 4
54 369 6
720 891 1
544 228 3
795 348 9
974 987 6
667 658 9
873 916 8
960 532 7
965 474 1
763 176 2
776 485 9
779 191 2
909 276 1
455 634 10
906 397 10
458 660 5
764 878 4
710 743 1
295 416 10
606 519 1
363 378 2
1 119 1
328 616 5
149 343 4
330 941 1
515 566 5
970 146 4
967 473 6
714 76 10
191 386 9
146 94 2
256 460 6
523 470 9
442 241 8
857 799 8
312 717 9
176 860 9
451 606 9
410 956 4
694 868 3
871 928 8
223 493 6
554 221 3
219 415 2
373 908 9
680 30 7
767 369 3
70 893 1
586 892 7
856 791 1
485 190 10
723 765 5
105 549 9
66 949 2
413 682 7
161 681 6
676 982 7
178 45 5
751 657 4
250 102 9
37 63 2
974 142 6
370 663 9
877 341 4
312 521 8
770 287 2
835 455 8
119 950 4
324 100 6
793 380 10
398 28 1
278 346 10
927 556 7
385 128 1
176 541 3
9 377 7
74 521 10
514 171 5
321 44 2
459 963 2
518 375 3
703 502 5
418 520 1
448 644 1
785 338 1
533 855 10
994 269 1
637 479 9
650 817 3
319 935 2
798 172 6
111 358 7
64 862 2
924 521 10
389 768 4
322 258 6
75 237 4
187 941 10
76 777 3
868 713 10
551 708 10
120 93 7
95 940 5
433 273 9
125 907 5
663 679 9
288 626 4
896 470 3
323 429 2
401 524 3
76 480 8
14 715 7
814 621 10
637 159 6
227 488 5
65 888 8
78 92 7
913 409 3
696 30 5
112 712 9
107 170 5
72 860 6
850 541 5
9 359 7
654 651 4
879 70 7
833 252 7
756 193 1
602 908 7
419 824 4
92 571 2
239 373 10
707 943 2
46 503 10
625 747 3
417 26 4
223 348 6
722 929 6
629 325 6
99 202 3
196 408 9
245 811 6
86 858 4
787 86 2
169 682 8
686 554 8
119 435 9
611 897 4
177 124 1
335 584 10
668 330 9
131 809 9
188 184 9
980 737 1
614 665 9
19 931 10
552 19 9
563 749 5
600 753 1
875 918 2
327 470 5
652 888 3
601 255 7
727 9 10
450 419 3
715 984 10
716 578 10
141 240 1
326 165 2
4 358 1
311 128 3
665 516 3
236 60 6
118 224 7
920 209 4
611 555 1
327 735 5
892 198 2
101 732 3
191 519 9
393 59 3
608 891 7
197 57 9
486 906 4
926 659 8
954 149 3
570 600 2
412 562 5
573 120 7
24 967 10
738 216 4
850 336 7
611 227 9
13 974 1
366 610 2
276 398 9
210 697 3
599 418 3
217 8 7
350 90 2
697 744 7
356 263 1
644 120 9
555 749 2
837 855 8
117 388 9
569 854 8
150 449 6
32 979 7
398 955 8
918 41 5
357 226 5
815 855 10
333 810 10
923 476 9
339 754 2
586 723 3
314 640 9
167 928 2
909 203 10
383 513 9
638 99 1
879 497 10
143 128 1
511 275 6
734 504 10
576 255 4
584 13 6
500 978 7
890 652 8
559 294 2
619 599 4
298 187 7
570 595 1
214 455 3
480 702 10
629 675 3
128 966 2
841 488 5
435 337 1
187 869 8
524 577 9
280 163 10
180 953 1
843 417 8
60 861 7
143 371 10
983 347 3
821 760 7
251 802 7
588 372 8
909 504 2
652 398 9
573 561 9
312 739 4
51 822 10
544 735 7
455 561 9
1 868 2
257 483 5
608 564 8
340 807 4
830 211 1
125 32 7
247 160 6
6 890 4
572 885 9
65 100 5
861 575 4
297 822 3
432 864 1
795 403 2
625 887 8
767 937 7
173 961 1
109 566 5
189 522 4
439 765 7
200 973 6
708 755 5
986 178 8
367 884 10
521 482 6
797 271 6
901 382 4
949 737 3
908 463 5
701 722 9
625 213 8
225 270 1
840 497 8
655 907 5
902 705 4
421 737 8
239 448 8
108 501 9
361 46 6
735 341 7
543 994 1
222 834 7
557 947 8
791 629 1
927 878 3
107 840 4
493 258 9
549 131 4
111 87 5
341 353 9
605 976 1
630 195 8
474 131 8
592 642 5
669 254 5
391 875 7
708 473 6
426 483 9
214 748 6
892 708 3
821 675 2
361 878 3
498 953 10
798 255 10
355 772 8
61 288 2
701 269 5
577 676 3
175 430 6
616 557 6
703 722 4
918 964 4
6 718 8
53 895 3
801 722 3
261 409 1
51 380 3
318 488 7
943 885 3
862 203 3
602 5 7
634 733 7
253 225 4
786 700 10
1 402 6
846 606 7
573 862 9
893 766 5
155 542 6
602 820 2
72 449 4
910 963 4
741 843 10
751 387 3
603 513 2
82 86 6
844 493 6
775 840 5
236 264 6
524 552 6
999 19 8
452 661 1
262 931 6
993 278 10
690 802 8
229 395 7
545 245 8
954 786 7
834 915 8
645 919 8
69 48 8
74 303 7
448 431 7
950 432 9
33 205 8
907 369 8
680 42 5
653 319 8
831 550 7
155 204 8
705 69 2
815 225 10
251 969 10
428 164 10
850 232 7
796 722 5
44 974 2
868 301 3
364 719 5
578 299 5
339 788 8
881 876 7
851 779 8
469 582 4
634 520 10
800 550 1
297 220 1
44 295 5
30 775 7
183 320 8
932 268 2
863 940 1
160 333 3
113 391 2
495 479 9
943 785 3
456 886 8
817 225 9
895 369 2
541 750 9
675 45 5
882 68 3
535 344 2
63 866 2
272 402 4
566 462 4
375 323 3
120 589 3
198 481 2
604 508 9
600 954 4
783 240 7
112 408 6
31 199 10
68 535 9
426 336 3
756 88 9
876 692 4
532 877 1
467 387 6
752 695 7
243 772 8
137 879 1
979 922 2
678 908 2
409 492 2
503 651 7
986 435 3
533 581 5
935 712 8
38 193 8
442 891 8
673 607 4
877 813 9
355 855 5
373 118 3
258 457 8
906 748 8
43 714 8
615 529 9
475 917 10
458 934 7
550 879 3
684 428 1
550 826 7
585 423 9
548 963 6
900 427 6
724 986 7
314 300 10
314 567 1
767 821 1
782 349 5
304 732 7
626 22 2
497 363 3
132 765 2
521 613 4
682 517 5
879 61 2
350 429 1
920 479 9
64 434 6
874 289 10
936 596 7
874 621 10
779 945 5
660 917 9
634 271 6
563 843 2
812 155 1
721 734 6
400 101 3
290 322 1
46 608 2
208 657 9
295 436 8
171 123 5
220 759 6
746 145 6
120 5 1
780 483 3
713 443 3
619 473 2
569 244 6
890 355 6
668 121 8
895 644 7
953 668 8
741 722 2
69 144 2
951 171 4
756 976 5
497 390 4
698 48 9
588 790 10
816 948 5
887 72 9
967 758 4
651 637 3
102 397 5
371 327 9
605 687 6
346 369 6
35 167 1
432 176 6
521 923 5
626 406 5
776 230 2
425 859 1
751 580 4
919 971 2
809 464 2
281 576 6
32 959 4
644 780 4
723 329 5
414 123 10
361 659 3
490 279 6
281 254 7
106 805 3
877 689 10
970 677 3
287 111 5
219 941 7
486 635 2
913 835 10
424 639 3
723 166 1
95 95 9
732 624 10
492 86 9
882 697 1
292 645 10
732 289 4
773 585 2
898 782 9
765 32 10
604 955 8
396 856 6
316 166 9
152 2 7
609 288 7
38 136 4
850 892 4
22 468 10
970 997 2
20 995 4
997 653 10
657 332 4
609 450 1
259 645 3
240 77 2
323 296 8
568 995 2
904 473 6
666 50 10
511 214 7
376 476 4
943 599 6
418 165 9
5 654 6
758 335 7
15 993 3
906 87 1
758 702 5
509 427 10
459 285 8
651 479 10
365 89 5
136 409 4
340 662 7
358 162 9
490 296 7
791 864 10
503 743 4
677 264 4
213 725 9
821 778 2
359 409 8
435 629 3
219 927 1
303 329 10
753 681 6
399 445 6
561 46 3
918 151 10
624 809 3
335 175 5
224 305 8
792 867 4
786 690 6
737 510 4
368 77 6
203 523 8
523 567 9
175 164 2
944 705 8
411 62 8
793 365 9
291 752 1
924 559 1
870 201 8
896 969 3
696 218 10
336 852 3
557 86 10
239 529 6
603 981 5
781 762 6
605 200 8
515 631 1
272 60 8
162 133 9
261 858 1
930 691 6
409 96 8
93 949 8
226 448 1
267 447 4
356 681 8
298 676 3
761 286 9
941 760 1
396 923 5
972 911 6
716 544 1
989 83 5
219 980 2
986 281 5
80 994 10
332 21 7
181 212 2
19 157 4
821 529 9
145 560 7
495 587 2
333 163 9
559 842 1
739 650 4
417 193 1
107 647 8
740 762 6
385 407 1
369 627 6
685 309 2
790 382 2
582 409 3
969 777 4
333 97 2
147 349 4
743 61 8
451 264 2
855 941 9
642 338 5
848 753 2
819 997 1
297 443 1
376 742 8
598 749 1
157 735 9
451 230 3
155 22 2
190 487 5
56 857 6
481 643 3
101 369 3
150 451 6
939 478 7
303 557 7
989 5 1
130 897 9
278 118 5
877 417 10
178 651 2
651 600 5
923 888 10
444 886 1
977 120 10
659 995 3
238 729 5
935 384 5
817 589 7
532 707 9
570 876 4
422 374 2
996 394 4
626 309 5
438 267 2
775 234 1
543 911 3
830 852 3
966 581 4
317 776 5
244 547 2
460 457 9
270 632 2
326 978 8
407 912 6
40 433 4
676 354 1
248 483 2
848 279 10
293 527 3
964 611 4
340 82 1
528 33 4
358 619 10
529 661 8
735 576 7
719 654 7
633 75 10
457 62 3
117 908 1
260 353 6
409 216 2
826 261 10
166 598 5
421 492 5
611 764 9
300 444 9
397 43 7
537 592 4
300 689 3
854 230 2
199 960 10
460 568 1
689 484 10
181 818 4
434 697 10
322 335 1
238 379 8
49 470 8
271 740 3
31 431 5
787 188 1
257 399 10
1 689 10
981 292 4
157 184 10
706 552 6
262 283 1
342 633 3
121 968 9
642 298 8
581 37 10
621 505 10
751 270 6
491 651 8
969 358 4
719 664 10
124 381 10
462 578 3
182 134 4
959 475 1
920 172 7
421 186 7
122 477 7
882 614 6
402 352 8
694 405 4
637 1 7
319 262 8
73 242 1
563 340 8
420 16 8
10 598 10
157 456 9
486 924 8
850 254 4
850 725 4
526 327 2
901 659 3
601 728 1
216 304 9
27 153 4
121 59 7
593 641 7
931 428 3
765 19 1
301 607 3
742 517 4
730 615 7
397 817 5
292 428 4
167 507 9
832 0 10
203 453 9
963 674 5
516 608 7
630 884 3
810 237 5
96 491 6
327 897 10
684 996 9
401 444 3
883 499 3
615 351 8
225 979 3
627 139 8
827 729 4
209 762 9
869 380 4
9 160 2
27 405 7
40 518 8
909 979 1
398 39 4
534 683 1
439 794 8
270 419 8
260 0 1
920 407 6
413 291 4
724 577 8
413 960 8
238 90 6
649 203 1
532 591 1
29 764 6
472 244 2
686 287 9
24 107 4
335 546 1
613 578 8
920 593 8
363 361 7
445 561 4
903 275 2
416 906 3
85 143 1
172 436 10
232 766 3
885 467 6
288 520 2
751 35 8
388 934 2
436 382 1
491 572 1
35 962 8
64 145 2
361 608 2
911 757 3
107 756 8
635 660 1
478 552 5
783 381 6
373 90 3
524 372 10
716 157 10
788 583 7
805 184 6
99 705 1
112 268 4
889 379 3
617 81 2
387 580 2
88 33 8
419 326 10
262 179 9
143 483 8
327 960 8
269 954 6
681 709 7
965 859 6
477 364 10
83 858 4
495 919 9
984 182 10
587 167 7
308 825 3
417 186 9
977 756 4
230 393 7
477 171 2
779 681 10
503 927 1
609 989 8
419 228 7
389 951 10
480 418 1
215 296 9
308 34 6
925 354 8
147 495 1
784 323 1
281 800 10
804 48 1
528 434 1
269 147 7
971 424 9
589 269 8
188 914 7
426 643 6
793 12 5
833 544 5
611 178 10
508 321 10
283 325 1
974 877 8
934 305 9
672 82 6
545 438 10
543 542 10
870 503 6
408 604 6
348 405 2
436 862 9
886 945 6
182 613 3
92 910 7
107 548 4
310 160 2
550 267 1
914 714 1
726 813 1
317 191 8
542 468 3
631 896 7
790 942 10
494 979 1
680 223 10
829 738 4
151 264 4
551 287 7
707 738 2
597 634 9
725 693 5
398 143 3
245 518 5
288 773 6
984 3 5
558 884 8
629 752 9
794 840 1
883 166 8
128 721 8
568 217 5
181 177 7
810 611 7
29 885 4
826 401 10
794 569 9
876 26 10
596 369 6
111 480 1
294 936 7
438 196 5
23 4 4
194 405 8
186 721 1
889 862 4
196 124 7
76 939 5
619 639 5
903 589 10
304 951 3
0 904 8
628 950 1
305 354 9
278 226 7
558 576 2
984 631 4
28 800 10
713 113 7
965 842 4
61 438 7
661 932 6
414 872 10
174 618 2
14 253 9
161 573 4
399 88 10
374 751 2
25 686 10
233 916 9
291 533 7
876 366 8
488 724 8
924 406 7
74 702 2
44 791 7
683 18 7
887 48 3
704 526 5
698 662 1
494 424 6
611 226 5
280 666 10
465 869 1
407 338 4
549 983 7
947 132 5
829 536 3
443 578 5
587 68 1
529 783 10
503 962 1
458 977 6
84 248 4
623 515 5
794 398 5
648 505 1
256 475 9
762 258 9
587 424 10
758 950 5
193 530 3
68 338 4
172 878 4
601 109 7
514 602 3
453 870 5
364 649 3
841 764 9
414 148 10
44 880 2
977 441 10
437 700 5
972 112 4
181 545 5
231 656 1
133 564 9
513 677 3
821 300 9
100 422 8
569 304 4
69 95 8
772 574 6
500 13 5
8 128 5
673 770 5
211 178 1
882 598 4
19 277 9
952 999 2
527 683 2
960 548 9
955 745 8
550 517 9
158 978 4
680 111 9
105 740 5
694 738 1
479 282 8
467 68 5
525 96 8
880 986 9
30 850 6
625 539 4
497 621 8
841 207 6
888 51 4
393 962 6
759 861 4
28 402 7
180 674 6
227 705 2
633 111 7
505 730 2
156 518 1
251 269 8
488 261 6
261 954 5
123 893 7
248 937 2
823 528 1
641 920 2
279 540 8
493 314 6
24 614 2
174 699 8
816 381 9
967 914 6
535 42 4
345 253 10
954 997 8
96 736 2
887 76 1
771 722 6
272 69 4
546 437 10
858 185 1
308 800 7
386 72 6
319 243 5
149 85 1
471 303 5
256 470 10
952 73 3
435 80 3
697 75 4
728 304 4
252 66 6
121 135 8
686 200 7
325 197 3
819 424 7
35 966 2
704 124 2
154 979 5
589 30 5
250 774 8
556 513 8
953 814 9
260 980 5
347 683 7
245 260 10
267 404 3
758 929 2
352 228 1
633 440 1
461 831 6
999 169 4
315 129 8
369 777 4
882 553 4
686 92 6
835 933 7
74 569 8
909 200 1
912 299 4
299 491 4
248 436 9
271 108 4
580 205 10
940 316 2
114 593 10
643 442 3
655 30 7
382 961 10
436 547 9
184 166 10
953 162 2
738 612 10
145 8 7
215 92 2
479 605 6
436 748 1
664 905 10
733 424 6
650 110 7
734 480 5
0 603 7
977 864 8
233 357 3
807 531 2
639 293 7
921 87 2
899 362 1
581 714 9
216 426 9
545 899 10
64 7 5
432 131 1
812 72 8
813 393 2
520 624 6
953 983 3
970 625 4
889 896 3
76 689 8
17 217 6
210 114 10
790 332 4
708 104 7
446 959 1
447 305 1
376 940 2
993 740 7
347 496 7
930 883 1
517 750 3
596 701 1
271 631 6
287 471 5
823 665 7
471 685 8
352 63 3
635 564 1
12 563 5
603 838 6
560 480 1
987 697 6
733 45 1
722 918 10
144 937 8
459 958 3
117 292 4
814 704 3
571 287 4
470 502 4
844 369 3
249 644 2
278 534 5
937 943 7
685 996 3
823 112 3
190 501 7
509 813 4
484 533 9
201 288 4
209 999 9
869 267 10
75 395 5
308 12 5
697 471 10
197 619 3
77 809 4
226 560 2
982 572 5
973 887 4
772 302 7
991 857 1
91 238 1
484 775 10
927 884 9
319 822 9
411 343 5
871 493 3
160 3 5
14 684 9
348 494 7
444 7 3
381 662 7
104 110 10
891 808 6
171 45 7
84 279 3
18 140 6
865 32 3
477 675 7
939 32 4
800 930 5
78 585 1
248 248 10
671 210 4
177 212 7
989 666 8
690 967 6
709 553 9
73 240 3
656 929 3
908 213 10
480 223 9
774 987 9
877 331 9
593 555 3
938 416 2
350 824 4
368 804 9
368 662 4
956 559 5
655 502 7
450 202 8
982 124 6
794 791 6
94 616 3
513 887 4
639 545 1
939 900 5
228 834 3
913 519 6
446 771 7
262 276 3
86 194 2
706 606 10
708 370 8
2 177 4
116 469 10
203 822 1
982 331 6
39 672 6
189 755 10
728 32 2
338 846 7
224 847 3
113 420 6
631 817 3
228 437 4
995 858 6
680 340 6
848 335 5
908 335 4
188 287 4
721 20 9
589 725 1
962 806 2
965 987 2
349 234 7
496 715 6
173 157 8
402 877 3
70 468 6
852 33 10
609 253 7
556 322 6
490 384 4
237 206 7
295 65 9
35 40 2
717 111 2
939 421 1
849 568 8
273 623 8
46 986 4
548 32 4
334 210 6
60 221 9
616 812 10
377 623 7
19 790 8
916 874 5
236 330 1
379 210 1
628 739 5
573 419 3
413 31 10
23 477 8
290 812 3
126 699 10
525 580 2
351 188 10
13 248 5
666 359 10
679 312 6
978 360 4
644 10 8
349 209 10
437 348 3
47 18 9
698 118 6
11 680 2
787 393 9
877 349 3
323 37 1
205 542 9
325 641 8
304 314 1
549 530 10
106 746 9
219 549 4
696 253 2
100 343 2
779 297 10
649 188 5
536 215 10
337 485 3
147 719 1
551 52 7
357 334 10
163 54 9
646 118 4
824 531 4
575 539 5
426 564 8
568 31 2
669 387 4
256 129 8
754 890 3
22 13 10
903 232 10
13 432 4
833 809 2
582 964 9
472 368 2
